Step,Task,Loss,Perplexity,Memory_MB,Fried_Grad_Norm,Gate_Grad_Norm,Max_Gate_Mag,Active_Grad_Norm,Gate_Bias_Max,Gate_Bias_Min,Gate_Bias_Mean,Router_Weight_Norm,Probe_Loss,Probe_PPL,Probe_Gate_Bias_Max
24,COUNT_UP,4.066619,58.359311,361.04,0.000000000,0.000000000,0.0000,0.606946,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
25,COUNT_UP,3.951102,51.992620,361.05,0.000000000,0.000000000,0.0000,0.616290,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
26,COUNT_UP,3.785655,44.064514,361.04,0.000000000,0.000000000,0.0000,0.626267,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
27,COUNT_UP,3.625487,37.542988,361.05,0.000000000,0.000000000,0.0000,0.676087,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
28,COUNT_UP,3.527552,34.040522,361.04,0.000000000,0.000000000,0.0000,0.641132,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
29,COUNT_UP,3.488672,32.742422,361.05,0.000000000,0.000000000,0.0000,0.663199,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
30,COUNT_UP,3.386190,29.553138,361.04,0.000000000,0.000000000,0.0000,0.688944,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
31,COUNT_UP,3.222990,25.103073,361.05,0.000000000,0.000000000,0.0000,0.705011,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
32,COUNT_UP,3.018137,20.453156,361.04,0.000000000,0.000000000,0.0000,0.725506,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
33,COUNT_UP,3.148808,23.308265,361.05,0.000000000,0.000000000,0.0000,0.714117,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
34,COUNT_UP,2.746690,15.590945,361.04,0.000000000,0.000000000,0.0000,0.734228,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
35,COUNT_UP,2.643184,14.057895,361.05,0.000000000,0.000000000,0.0000,0.752636,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
36,COUNT_UP,2.463578,11.746763,361.04,0.000000000,0.000000000,0.0000,0.723033,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
37,COUNT_UP,2.288885,9.863930,361.05,0.000000000,0.000000000,0.0000,0.771845,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
38,COUNT_UP,2.116056,8.298348,361.04,0.000000000,0.000000000,0.0000,0.756099,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
39,COUNT_UP,2.209794,9.113839,361.05,0.000000000,0.000000000,0.0000,0.696198,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
40,COUNT_UP,1.872368,6.503680,361.04,0.000000000,0.000000000,0.0000,0.723305,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
41,COUNT_UP,1.832354,6.248581,361.05,0.000000000,0.000000000,0.0000,0.706974,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
42,COUNT_UP,1.654307,5.229456,361.04,0.000000000,0.000000000,0.0000,0.764586,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
43,COUNT_UP,1.492431,4.447894,361.05,0.000000000,0.000000000,0.0000,0.726044,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
44,COUNT_UP,1.353204,3.869806,361.04,0.000000000,0.000000000,0.0000,0.733951,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
45,COUNT_UP,1.235317,3.439470,361.05,0.000000000,0.000000000,0.0000,0.589122,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
46,COUNT_UP,1.073371,2.925223,361.04,0.000000000,0.000000000,0.0000,0.684422,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
47,COUNT_UP,0.992239,2.697266,361.05,0.000000000,0.000000000,0.0000,0.638976,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
48,COUNT_UP,0.826640,2.285627,361.04,0.000000000,0.000000000,0.0000,0.559713,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
49,COUNT_UP,0.791908,2.207604,361.05,0.000000000,0.000000000,0.0000,0.553990,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
50,COUNT_UP,0.673793,1.961665,361.04,0.000000000,0.000000000,0.0000,0.582428,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
51,COUNT_UP,0.534159,1.706014,361.05,0.000000000,0.000000000,0.0000,0.467097,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
52,COUNT_UP,0.462343,1.587790,361.04,0.000000000,0.000000000,0.0000,0.459374,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
53,COUNT_UP,0.437075,1.548172,361.05,0.000000000,0.000000000,0.0000,0.404726,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
54,COUNT_UP,0.336794,1.400451,361.04,0.000000000,0.000000000,0.0000,0.359290,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
55,COUNT_UP,0.242038,1.273843,361.05,0.000000000,0.000000000,0.0000,0.349950,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
56,COUNT_UP,0.238686,1.269579,361.04,0.000000000,0.000000000,0.0000,0.308913,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
57,COUNT_UP,0.234834,1.264699,361.05,0.000000000,0.000000000,0.0000,0.264323,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
58,COUNT_UP,0.163570,1.177707,361.04,0.000000000,0.000000000,0.0000,0.222053,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
59,COUNT_UP,0.171220,1.186752,361.05,0.000000000,0.000000000,0.0000,0.217738,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
60,COUNT_UP,0.116275,1.123305,361.04,0.000000000,0.000000000,0.0000,0.164378,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
61,COUNT_UP,0.131169,1.140161,361.05,0.000000000,0.000000000,0.0000,0.189797,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
62,COUNT_UP,0.084795,1.088494,361.04,0.000000000,0.000000000,0.0000,0.143830,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
63,COUNT_UP,0.123295,1.131218,361.05,0.000000000,0.000000000,0.0000,0.179708,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
64,COUNT_UP,0.137593,1.147509,361.04,0.000000000,0.000000000,0.0000,0.163868,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
65,COUNT_UP,0.046850,1.047965,361.05,0.000000000,0.000000000,0.0000,0.077396,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
66,COUNT_UP,0.062501,1.064496,361.04,0.000000000,0.000000000,0.0000,0.106517,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
67,COUNT_UP,0.049743,1.051001,361.05,0.000000000,0.000000000,0.0000,0.091553,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
68,COUNT_UP,0.052950,1.054377,361.04,0.000000000,0.000000000,0.0000,0.110133,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
69,COUNT_UP,0.079313,1.082543,361.05,0.000000000,0.000000000,0.0000,0.113397,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
70,COUNT_UP,0.040941,1.041790,361.04,0.000000000,0.000000000,0.0000,0.085905,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
71,COUNT_UP,0.033002,1.033553,361.05,0.000000000,0.000000000,0.0000,0.074384,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
72,COUNT_UP,0.037831,1.038555,361.04,0.000000000,0.000000000,0.0000,0.079188,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
73,COUNT_UP,0.061724,1.063669,361.05,0.000000000,0.000000000,0.0000,0.143730,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
74,COUNT_UP,0.022893,1.023157,361.04,0.000000000,0.000000000,0.0000,0.042876,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
75,COUNT_UP,0.029317,1.029751,361.05,0.000000000,0.000000000,0.0000,0.063271,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
76,COUNT_UP,0.019082,1.019266,361.04,0.000000000,0.000000000,0.0000,0.034498,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
77,COUNT_UP,0.082229,1.085704,361.05,0.000000000,0.000000000,0.0000,0.177624,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
78,COUNT_UP,0.020106,1.020309,361.04,0.000000000,0.000000000,0.0000,0.051912,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
79,COUNT_UP,0.042444,1.043357,361.05,0.000000000,0.000000000,0.0000,0.112856,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
80,COUNT_UP,0.016843,1.016985,361.04,0.000000000,0.000000000,0.0000,0.034832,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
81,COUNT_UP,0.042452,1.043366,361.05,0.000000000,0.000000000,0.0000,0.104919,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
82,COUNT_UP,0.014761,1.014870,361.04,0.000000000,0.000000000,0.0000,0.029552,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
83,COUNT_UP,0.018156,1.018322,361.05,0.000000000,0.000000000,0.0000,0.044642,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
84,COUNT_UP,0.014553,1.014659,361.04,0.000000000,0.000000000,0.0000,0.034576,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
85,COUNT_UP,0.024678,1.024985,361.05,0.000000000,0.000000000,0.0000,0.077200,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
86,COUNT_UP,0.035551,1.036191,361.04,0.000000000,0.000000000,0.0000,0.089459,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
87,COUNT_UP,0.015849,1.015976,361.05,0.000000000,0.000000000,0.0000,0.038148,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
88,COUNT_UP,0.011634,1.011702,361.04,0.000000000,0.000000000,0.0000,0.023101,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
89,COUNT_UP,0.011539,1.011606,361.05,0.000000000,0.000000000,0.0000,0.023836,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
90,COUNT_UP,0.025228,1.025549,361.04,0.000000000,0.000000000,0.0000,0.064718,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
91,COUNT_UP,0.015208,1.015324,361.05,0.000000000,0.000000000,0.0000,0.050174,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
92,COUNT_UP,0.010298,1.010351,361.04,0.000000000,0.000000000,0.0000,0.021184,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
93,COUNT_UP,0.009959,1.010008,361.05,0.000000000,0.000000000,0.0000,0.019845,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
94,COUNT_UP,0.010212,1.010265,361.04,0.000000000,0.000000000,0.0000,0.019392,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
95,COUNT_UP,0.020900,1.021120,361.05,0.000000000,0.000000000,0.0000,0.067745,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
96,COUNT_UP,0.011336,1.011400,361.04,0.000000000,0.000000000,0.0000,0.028095,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
97,COUNT_UP,0.011109,1.011171,361.05,0.000000000,0.000000000,0.0000,0.026511,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
98,COUNT_UP,0.009486,1.009531,361.04,0.000000000,0.000000000,0.0000,0.020087,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
99,COUNT_UP,0.009274,1.009317,361.05,0.000000000,0.000000000,0.0000,0.020976,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
100,COUNT_UP,0.008504,1.008540,361.04,0.000000000,0.000000000,0.0000,0.016965,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
101,COUNT_UP,0.016462,1.016598,361.05,0.000000000,0.000000000,0.0000,0.046052,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
102,COUNT_UP,0.007764,1.007794,361.04,0.000000000,0.000000000,0.0000,0.015620,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
103,COUNT_UP,0.033749,1.034325,361.05,0.000000000,0.000000000,0.0000,0.128293,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
104,COUNT_UP,0.008159,1.008192,361.04,0.000000000,0.000000000,0.0000,0.017435,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
105,COUNT_UP,0.016853,1.016996,361.05,0.000000000,0.000000000,0.0000,0.056043,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
106,COUNT_UP,0.015554,1.015676,361.04,0.000000000,0.000000000,0.0000,0.053920,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
107,COUNT_UP,0.007254,1.007280,361.05,0.000000000,0.000000000,0.0000,0.013622,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
108,COUNT_UP,0.007199,1.007225,361.04,0.000000000,0.000000000,0.0000,0.014556,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
109,COUNT_UP,0.006943,1.006968,361.05,0.000000000,0.000000000,0.0000,0.013445,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
110,COUNT_UP,0.007579,1.007608,361.04,0.000000000,0.000000000,0.0000,0.017135,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
111,COUNT_UP,0.007300,1.007327,361.05,0.000000000,0.000000000,0.0000,0.013131,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
112,COUNT_UP,0.006557,1.006579,361.04,0.000000000,0.000000000,0.0000,0.013544,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
113,COUNT_UP,0.006730,1.006753,361.05,0.000000000,0.000000000,0.0000,0.013391,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
114,COUNT_UP,0.010727,1.010785,361.04,0.000000000,0.000000000,0.0000,0.039865,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
115,COUNT_UP,0.007106,1.007131,361.05,0.000000000,0.000000000,0.0000,0.014774,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
116,COUNT_UP,0.006827,1.006851,361.04,0.000000000,0.000000000,0.0000,0.013145,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
117,COUNT_UP,0.006335,1.006356,361.05,0.000000000,0.000000000,0.0000,0.014162,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
118,COUNT_UP,0.008191,1.008225,361.04,0.000000000,0.000000000,0.0000,0.028969,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
119,COUNT_UP,0.008266,1.008300,361.05,0.000000000,0.000000000,0.0000,0.028814,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
120,COUNT_UP,0.007522,1.007550,361.04,0.000000000,0.000000000,0.0000,0.021317,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
121,COUNT_UP,0.006127,1.006146,361.05,0.000000000,0.000000000,0.0000,0.012522,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
122,COUNT_UP,0.007824,1.007854,361.04,0.000000000,0.000000000,0.0000,0.027552,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
123,COUNT_UP,0.006134,1.006153,361.05,0.000000000,0.000000000,0.0000,0.011952,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
124,COUNT_UP,0.006607,1.006629,361.04,0.000000000,0.000000000,0.0000,0.016951,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
125,COUNT_UP,0.006421,1.006442,361.05,0.000000000,0.000000000,0.0000,0.016018,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
126,COUNT_UP,0.005692,1.005708,361.04,0.000000000,0.000000000,0.0000,0.011901,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
127,COUNT_UP,0.005946,1.005963,361.05,0.000000000,0.000000000,0.0000,0.014108,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
128,COUNT_UP,0.006569,1.006591,361.04,0.000000000,0.000000000,0.0000,0.021186,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
129,COUNT_UP,0.005279,1.005293,361.05,0.000000000,0.000000000,0.0000,0.009716,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
130,COUNT_UP,0.005752,1.005769,361.04,0.000000000,0.000000000,0.0000,0.011382,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
131,COUNT_UP,0.006017,1.006035,361.05,0.000000000,0.000000000,0.0000,0.012538,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
132,COUNT_UP,0.005333,1.005348,361.04,0.000000000,0.000000000,0.0000,0.009502,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
133,COUNT_UP,0.006798,1.006821,361.05,0.000000000,0.000000000,0.0000,0.024963,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
134,COUNT_UP,0.005326,1.005340,361.04,0.000000000,0.000000000,0.0000,0.010441,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
135,COUNT_UP,0.005511,1.005526,361.05,0.000000000,0.000000000,0.0000,0.009977,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
136,COUNT_UP,0.005284,1.005298,361.04,0.000000000,0.000000000,0.0000,0.010186,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
137,COUNT_UP,0.004932,1.004944,361.05,0.000000000,0.000000000,0.0000,0.009926,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
138,COUNT_UP,0.004767,1.004779,361.04,0.000000000,0.000000000,0.0000,0.009074,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
139,COUNT_UP,0.005084,1.005097,361.05,0.000000000,0.000000000,0.0000,0.010057,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
140,COUNT_UP,0.005181,1.005194,361.04,0.000000000,0.000000000,0.0000,0.009465,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
141,COUNT_UP,0.005547,1.005563,361.05,0.000000000,0.000000000,0.0000,0.015970,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
142,COUNT_UP,0.004735,1.004746,361.04,0.000000000,0.000000000,0.0000,0.010907,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
143,COUNT_UP,0.004741,1.004752,361.05,0.000000000,0.000000000,0.0000,0.010080,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
144,COUNT_UP,0.004496,1.004506,361.04,0.000000000,0.000000000,0.0000,0.008263,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
145,COUNT_UP,0.004936,1.004948,361.05,0.000000000,0.000000000,0.0000,0.009284,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
146,COUNT_UP,0.004940,1.004952,361.04,0.000000000,0.000000000,0.0000,0.009935,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
147,COUNT_UP,0.004444,1.004454,361.05,0.000000000,0.000000000,0.0000,0.009203,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
148,COUNT_UP,0.008774,1.008813,361.04,0.000000000,0.000000000,0.0000,0.035826,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
149,COUNT_UP,0.004439,1.004449,361.05,0.000000000,0.000000000,0.0000,0.008756,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
150,COUNT_UP,0.004619,1.004629,361.04,0.000000000,0.000000000,0.0000,0.009572,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
151,COUNT_UP,0.004418,1.004428,361.05,0.000000000,0.000000000,0.0000,0.007977,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
152,COUNT_UP,0.005398,1.005413,361.04,0.000000000,0.000000000,0.0000,0.021297,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
153,COUNT_UP,0.004219,1.004228,361.05,0.000000000,0.000000000,0.0000,0.007704,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
154,COUNT_UP,0.004171,1.004179,361.04,0.000000000,0.000000000,0.0000,0.007908,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
155,COUNT_UP,0.004217,1.004226,361.05,0.000000000,0.000000000,0.0000,0.007901,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
156,COUNT_UP,0.004144,1.004152,361.04,0.000000000,0.000000000,0.0000,0.007895,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
157,COUNT_UP,0.004431,1.004440,361.05,0.000000000,0.000000000,0.0000,0.009229,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
158,COUNT_UP,0.003997,1.004005,361.04,0.000000000,0.000000000,0.0000,0.008570,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
159,COUNT_UP,0.004150,1.004159,361.05,0.000000000,0.000000000,0.0000,0.008060,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
160,COUNT_UP,0.004117,1.004126,361.04,0.000000000,0.000000000,0.0000,0.007875,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
161,COUNT_UP,0.004028,1.004037,361.05,0.000000000,0.000000000,0.0000,0.007811,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
162,COUNT_UP,0.003832,1.003839,361.04,0.000000000,0.000000000,0.0000,0.007041,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
163,COUNT_UP,0.003907,1.003915,361.05,0.000000000,0.000000000,0.0000,0.008583,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
164,COUNT_UP,0.003915,1.003923,361.04,0.000000000,0.000000000,0.0000,0.007294,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
165,COUNT_UP,0.003720,1.003727,361.05,0.000000000,0.000000000,0.0000,0.007463,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
166,COUNT_UP,0.003844,1.003851,361.04,0.000000000,0.000000000,0.0000,0.006685,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
167,COUNT_UP,0.006712,1.006735,361.05,0.000000000,0.000000000,0.0000,0.033094,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
168,COUNT_UP,0.003906,1.003913,361.04,0.000000000,0.000000000,0.0000,0.006752,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
