Step,Task,Loss,Perplexity,Memory_MB,Fried_Grad_Norm,Gate_Grad_Norm,Max_Gate_Mag,Active_Grad_Norm,Gate_Bias_Max,Gate_Bias_Min,Gate_Bias_Mean,Router_Weight_Norm,Probe_Loss,Probe_PPL,Probe_Gate_Bias_Max
0,COUNT_UP,6.391160,596.548181,289.78,0.000000000,0.000000000,0.0000,0.510483,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
1,COUNT_UP,6.305232,547.428342,293.38,0.000000000,0.000000000,0.0000,0.509422,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
2,COUNT_UP,6.173099,479.670323,293.68,0.000000000,0.000000000,0.0000,0.509978,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
3,COUNT_UP,6.098015,444.973757,293.70,0.000000000,0.000000000,0.0000,0.533738,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
4,COUNT_UP,5.964118,389.209410,293.68,0.000000000,0.000000000,0.0000,0.569501,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
5,COUNT_UP,5.919028,372.049833,293.70,0.000000000,0.000000000,0.0000,0.516643,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
6,COUNT_UP,5.807600,332.819407,293.68,0.000000000,0.000000000,0.0000,0.526785,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
7,COUNT_UP,5.752913,315.107382,293.70,0.000000000,0.000000000,0.0000,0.519156,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
8,COUNT_UP,5.647102,283.468883,293.68,0.000000000,0.000000000,0.0000,0.590246,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
9,COUNT_UP,5.509394,247.001323,293.70,0.000000000,0.000000000,0.0000,0.527793,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
10,COUNT_UP,5.482552,240.459590,293.68,0.000000000,0.000000000,0.0000,0.535411,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
11,COUNT_UP,5.358661,212.440335,293.70,0.000000000,0.000000000,0.0000,0.552595,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
12,COUNT_UP,5.290602,198.462905,293.68,0.000000000,0.000000000,0.0000,0.513523,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
13,COUNT_UP,5.170197,175.949582,293.70,0.000000000,0.000000000,0.0000,0.551194,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
14,COUNT_UP,5.116961,166.827689,293.68,0.000000000,0.000000000,0.0000,0.566716,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
15,COUNT_UP,5.109057,165.514193,293.70,0.000000000,0.000000000,0.0000,0.652493,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
16,COUNT_UP,5.041000,154.624545,293.69,0.000000000,0.000000000,0.0000,0.561618,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
17,COUNT_UP,4.935329,139.118966,293.70,0.000000000,0.000000000,0.0000,0.554022,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
18,COUNT_UP,4.696852,109.601626,293.69,0.000000000,0.000000000,0.0000,0.577148,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
19,COUNT_UP,4.636888,103.222572,293.71,0.000000000,0.000000000,0.0000,0.553981,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
