Step,Task,Loss,Perplexity,Memory_MB,Fried_Grad_Norm,Gate_Grad_Norm,Max_Gate_Mag,Active_Grad_Norm,Gate_Bias_Max,Gate_Bias_Min,Gate_Bias_Mean,Router_Weight_Norm,Probe_Loss,Probe_PPL,Probe_Gate_Bias_Max
55,COUNT_UP,0.295071,1.343222,293.14,0.000000000,0.000000000,0.0000,0.368858,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
56,COUNT_UP,0.198882,1.220039,293.12,0.000000000,0.000000000,0.0000,0.298522,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
57,COUNT_UP,0.195354,1.215742,293.14,0.000000000,0.000000000,0.0000,0.274161,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
58,COUNT_UP,0.224065,1.251153,293.12,0.000000000,0.000000000,0.0000,0.285725,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
59,COUNT_UP,0.176265,1.192754,293.14,0.000000000,0.000000000,0.0000,0.236410,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
60,COUNT_UP,0.129473,1.138228,293.12,0.000000000,0.000000000,0.0000,0.227866,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
61,COUNT_UP,0.102825,1.108297,293.14,0.000000000,0.000000000,0.0000,0.146554,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
62,COUNT_UP,0.134492,1.143956,293.12,0.000000000,0.000000000,0.0000,0.173308,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
63,COUNT_UP,0.071075,1.073662,293.14,0.000000000,0.000000000,0.0000,0.121599,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
64,COUNT_UP,0.135228,1.144797,293.12,0.000000000,0.000000000,0.0000,0.210937,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
65,COUNT_UP,0.113428,1.120111,293.14,0.000000000,0.000000000,0.0000,0.168705,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
66,COUNT_UP,0.044778,1.045796,293.12,0.000000000,0.000000000,0.0000,0.082369,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
67,COUNT_UP,0.069639,1.072121,293.14,0.000000000,0.000000000,0.0000,0.109254,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
68,COUNT_UP,0.075284,1.078190,293.12,0.000000000,0.000000000,0.0000,0.140295,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
69,COUNT_UP,0.047371,1.048511,293.14,0.000000000,0.000000000,0.0000,0.090739,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
70,COUNT_UP,0.043657,1.044624,293.12,0.000000000,0.000000000,0.0000,0.088816,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
71,COUNT_UP,0.030006,1.030461,293.14,0.000000000,0.000000000,0.0000,0.061602,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
72,COUNT_UP,0.059459,1.061262,293.12,0.000000000,0.000000000,0.0000,0.100407,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
73,COUNT_UP,0.047832,1.048995,293.14,0.000000000,0.000000000,0.0000,0.108140,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
