Step,Task,Loss,Perplexity,Memory_MB,Fried_Grad_Norm,Gate_Grad_Norm,Max_Gate_Mag,Active_Grad_Norm,Gate_Bias_Max,Gate_Bias_Min,Gate_Bias_Mean,Router_Weight_Norm,Probe_Loss,Probe_PPL,Probe_Gate_Bias_Max
27,COUNT_UP,3.910436,49.920732,369.95,0.000000000,0.000000000,0.0000,0.615926,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
28,COUNT_UP,3.721161,41.312315,369.94,0.000000000,0.000000000,0.0000,0.622984,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
29,COUNT_UP,3.656156,38.712258,369.95,0.000000000,0.000000000,0.0000,0.659149,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
30,COUNT_UP,3.509577,33.434107,369.94,0.000000000,0.000000000,0.0000,0.652932,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
31,COUNT_UP,3.303540,27.208800,369.95,0.000000000,0.000000000,0.0000,0.696900,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
32,COUNT_UP,3.189926,24.286634,369.94,0.000000000,0.000000000,0.0000,0.737839,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
33,COUNT_UP,3.087888,21.930706,369.95,0.000000000,0.000000000,0.0000,0.704459,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
34,COUNT_UP,2.914241,18.434808,369.94,0.000000000,0.000000000,0.0000,0.782123,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
35,COUNT_UP,2.814799,16.689814,369.95,0.000000000,0.000000000,0.0000,0.733872,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
36,COUNT_UP,2.673052,14.484105,369.94,0.000000000,0.000000000,0.0000,0.678713,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
37,COUNT_UP,2.539546,12.673916,369.95,0.000000000,0.000000000,0.0000,0.785490,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
38,COUNT_UP,2.276838,9.745818,369.94,0.000000000,0.000000000,0.0000,0.721378,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
39,COUNT_UP,2.183640,8.878563,369.95,0.000000000,0.000000000,0.0000,0.760672,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
40,COUNT_UP,2.010935,7.470296,369.94,0.000000000,0.000000000,0.0000,0.783286,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
41,COUNT_UP,1.877878,6.539615,369.95,0.000000000,0.000000000,0.0000,0.700262,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
42,COUNT_UP,1.655032,5.233246,369.94,0.000000000,0.000000000,0.0000,0.673452,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
43,COUNT_UP,1.669261,5.308243,369.95,0.000000000,0.000000000,0.0000,0.742078,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
44,COUNT_UP,1.423741,4.152627,369.94,0.000000000,0.000000000,0.0000,0.708341,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
45,COUNT_UP,1.250849,3.493306,369.95,0.000000000,0.000000000,0.0000,0.722342,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
46,COUNT_UP,1.109467,3.032743,369.94,0.000000000,0.000000000,0.0000,0.644758,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
47,COUNT_UP,1.029653,2.800095,369.95,0.000000000,0.000000000,0.0000,0.553174,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
48,COUNT_UP,1.028075,2.795678,369.94,0.000000000,0.000000000,0.0000,0.667220,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
49,COUNT_UP,0.769960,2.159680,369.95,0.000000000,0.000000000,0.0000,0.520518,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
50,COUNT_UP,0.706912,2.027719,369.94,0.000000000,0.000000000,0.0000,0.563477,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
51,COUNT_UP,0.665960,1.946358,369.95,0.000000000,0.000000000,0.0000,0.565418,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
52,COUNT_UP,0.515595,1.674635,369.94,0.000000000,0.000000000,0.0000,0.469504,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
53,COUNT_UP,0.559217,1.749302,369.95,0.000000000,0.000000000,0.0000,0.491185,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
54,COUNT_UP,0.374135,1.453733,369.94,0.000000000,0.000000000,0.0000,0.374224,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
55,COUNT_UP,0.338067,1.402234,369.95,0.000000000,0.000000000,0.0000,0.338246,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
56,COUNT_UP,0.318684,1.375316,369.94,0.000000000,0.000000000,0.0000,0.328823,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
57,COUNT_UP,0.188499,1.207436,369.95,0.000000000,0.000000000,0.0000,0.282399,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
58,COUNT_UP,0.186453,1.204968,369.94,0.000000000,0.000000000,0.0000,0.268055,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
59,COUNT_UP,0.189859,1.209079,369.95,0.000000000,0.000000000,0.0000,0.275911,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
60,COUNT_UP,0.164588,1.178907,369.94,0.000000000,0.000000000,0.0000,0.256925,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
61,COUNT_UP,0.128892,1.137567,369.95,0.000000000,0.000000000,0.0000,0.189941,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
62,COUNT_UP,0.172425,1.188182,369.94,0.000000000,0.000000000,0.0000,0.234173,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
63,COUNT_UP,0.077102,1.080152,369.95,0.000000000,0.000000000,0.0000,0.127338,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
64,COUNT_UP,0.085369,1.089118,369.94,0.000000000,0.000000000,0.0000,0.145143,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
65,COUNT_UP,0.062181,1.064155,369.95,0.000000000,0.000000000,0.0000,0.124024,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
66,COUNT_UP,0.089263,1.093368,369.94,0.000000000,0.000000000,0.0000,0.135692,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
67,COUNT_UP,0.063599,1.065665,369.95,0.000000000,0.000000000,0.0000,0.116471,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
68,COUNT_UP,0.092891,1.097342,369.94,0.000000000,0.000000000,0.0000,0.183482,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
69,COUNT_UP,0.040289,1.041112,369.95,0.000000000,0.000000000,0.0000,0.079461,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
70,COUNT_UP,0.040407,1.041235,369.94,0.000000000,0.000000000,0.0000,0.074953,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
71,COUNT_UP,0.029610,1.030052,369.95,0.000000000,0.000000000,0.0000,0.056226,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
72,COUNT_UP,0.091698,1.096034,369.94,0.000000000,0.000000000,0.0000,0.203891,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
73,COUNT_UP,0.073013,1.075744,369.95,0.000000000,0.000000000,0.0000,0.146823,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
74,COUNT_UP,0.050303,1.051589,369.94,0.000000000,0.000000000,0.0000,0.088990,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
75,COUNT_UP,0.032573,1.033109,369.95,0.000000000,0.000000000,0.0000,0.069450,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
76,COUNT_UP,0.072520,1.075214,369.94,0.000000000,0.000000000,0.0000,0.161839,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
77,COUNT_UP,0.020016,1.020218,369.95,0.000000000,0.000000000,0.0000,0.043061,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
78,COUNT_UP,0.021904,1.022146,369.94,0.000000000,0.000000000,0.0000,0.048457,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
79,COUNT_UP,0.038751,1.039512,369.95,0.000000000,0.000000000,0.0000,0.083487,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
80,COUNT_UP,0.016869,1.017012,369.94,0.000000000,0.000000000,0.0000,0.033404,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
81,COUNT_UP,0.016724,1.016865,369.95,0.000000000,0.000000000,0.0000,0.037098,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
82,COUNT_UP,0.030080,1.030537,369.94,0.000000000,0.000000000,0.0000,0.073843,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
83,COUNT_UP,0.032779,1.033323,369.95,0.000000000,0.000000000,0.0000,0.071125,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
84,COUNT_UP,0.014645,1.014753,369.94,0.000000000,0.000000000,0.0000,0.032487,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
85,COUNT_UP,0.018896,1.019075,369.95,0.000000000,0.000000000,0.0000,0.054651,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
86,COUNT_UP,0.013433,1.013523,369.94,0.000000000,0.000000000,0.0000,0.026961,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
87,COUNT_UP,0.012770,1.012852,369.95,0.000000000,0.000000000,0.0000,0.027612,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
88,COUNT_UP,0.012815,1.012897,369.94,0.000000000,0.000000000,0.0000,0.030131,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
89,COUNT_UP,0.013522,1.013614,369.95,0.000000000,0.000000000,0.0000,0.037161,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
90,COUNT_UP,0.016656,1.016795,369.94,0.000000000,0.000000000,0.0000,0.047934,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
91,COUNT_UP,0.010954,1.011014,369.95,0.000000000,0.000000000,0.0000,0.021297,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
92,COUNT_UP,0.018179,1.018345,369.94,0.000000000,0.000000000,0.0000,0.052386,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
93,COUNT_UP,0.010528,1.010584,369.95,0.000000000,0.000000000,0.0000,0.024475,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
94,COUNT_UP,0.010206,1.010258,369.94,0.000000000,0.000000000,0.0000,0.018699,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
95,COUNT_UP,0.010736,1.010794,369.95,0.000000000,0.000000000,0.0000,0.025699,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
96,COUNT_UP,0.009717,1.009765,369.94,0.000000000,0.000000000,0.0000,0.018036,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
97,COUNT_UP,0.009375,1.009419,369.95,0.000000000,0.000000000,0.0000,0.018760,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
98,COUNT_UP,0.009131,1.009173,369.94,0.000000000,0.000000000,0.0000,0.020452,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
99,COUNT_UP,0.008925,1.008965,369.95,0.000000000,0.000000000,0.0000,0.019101,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
100,COUNT_UP,0.011096,1.011158,369.94,0.000000000,0.000000000,0.0000,0.031097,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
101,COUNT_UP,0.008501,1.008537,369.95,0.000000000,0.000000000,0.0000,0.017816,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
102,COUNT_UP,0.008136,1.008170,369.94,0.000000000,0.000000000,0.0000,0.016642,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
103,COUNT_UP,0.007893,1.007924,369.95,0.000000000,0.000000000,0.0000,0.015306,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
104,COUNT_UP,0.007602,1.007631,369.94,0.000000000,0.000000000,0.0000,0.013993,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
105,COUNT_UP,0.012676,1.012757,369.95,0.000000000,0.000000000,0.0000,0.041864,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
106,COUNT_UP,0.007701,1.007731,369.94,0.000000000,0.000000000,0.0000,0.013724,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
107,COUNT_UP,0.009112,1.009154,369.95,0.000000000,0.000000000,0.0000,0.023081,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
108,COUNT_UP,0.007212,1.007238,369.94,0.000000000,0.000000000,0.0000,0.014886,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
109,COUNT_UP,0.007843,1.007874,369.95,0.000000000,0.000000000,0.0000,0.018918,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
110,COUNT_UP,0.007334,1.007361,369.94,0.000000000,0.000000000,0.0000,0.014677,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
111,COUNT_UP,0.006974,1.006999,369.95,0.000000000,0.000000000,0.0000,0.015015,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
112,COUNT_UP,0.006872,1.006896,369.94,0.000000000,0.000000000,0.0000,0.015494,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
113,COUNT_UP,0.007461,1.007489,369.95,0.000000000,0.000000000,0.0000,0.015792,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
114,COUNT_UP,0.006548,1.006569,369.94,0.000000000,0.000000000,0.0000,0.012034,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
115,COUNT_UP,0.007030,1.007055,369.95,0.000000000,0.000000000,0.0000,0.013402,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
116,COUNT_UP,0.008491,1.008527,369.94,0.000000000,0.000000000,0.0000,0.027951,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
117,COUNT_UP,0.006114,1.006133,369.95,0.000000000,0.000000000,0.0000,0.012399,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
118,COUNT_UP,0.006256,1.006276,369.94,0.000000000,0.000000000,0.0000,0.013098,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
119,COUNT_UP,0.006197,1.006216,369.95,0.000000000,0.000000000,0.0000,0.011518,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
120,COUNT_UP,0.006921,1.006945,369.94,0.000000000,0.000000000,0.0000,0.014197,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
121,COUNT_UP,0.005982,1.006000,369.95,0.000000000,0.000000000,0.0000,0.012693,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
122,COUNT_UP,0.006843,1.006866,369.94,0.000000000,0.000000000,0.0000,0.018485,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
123,COUNT_UP,0.005907,1.005925,369.95,0.000000000,0.000000000,0.0000,0.011574,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
124,COUNT_UP,0.005469,1.005484,369.94,0.000000000,0.000000000,0.0000,0.010159,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
125,COUNT_UP,0.007429,1.007456,369.95,0.000000000,0.000000000,0.0000,0.029027,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
126,COUNT_UP,0.017477,1.017630,369.94,0.000000000,0.000000000,0.0000,0.071302,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
127,COUNT_UP,0.005462,1.005477,369.95,0.000000000,0.000000000,0.0000,0.009549,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
128,COUNT_UP,0.005609,1.005625,369.94,0.000000000,0.000000000,0.0000,0.010460,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
129,COUNT_UP,0.005422,1.005437,369.95,0.000000000,0.000000000,0.0000,0.009813,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
130,COUNT_UP,0.005219,1.005233,369.94,0.000000000,0.000000000,0.0000,0.009587,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
131,COUNT_UP,0.005562,1.005577,369.95,0.000000000,0.000000000,0.0000,0.009919,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
132,COUNT_UP,0.005256,1.005269,369.94,0.000000000,0.000000000,0.0000,0.010377,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
133,COUNT_UP,0.005889,1.005906,369.95,0.000000000,0.000000000,0.0000,0.014828,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
134,COUNT_UP,0.005399,1.005414,369.94,0.000000000,0.000000000,0.0000,0.011460,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
135,COUNT_UP,0.013967,1.014065,369.95,0.000000000,0.000000000,0.0000,0.047776,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
136,COUNT_UP,0.009353,1.009397,369.94,0.000000000,0.000000000,0.0000,0.034643,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
137,COUNT_UP,0.004756,1.004767,369.95,0.000000000,0.000000000,0.0000,0.009119,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
138,COUNT_UP,0.005005,1.005018,369.94,0.000000000,0.000000000,0.0000,0.010056,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
139,COUNT_UP,0.004932,1.004944,369.95,0.000000000,0.000000000,0.0000,0.008680,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
140,COUNT_UP,0.004756,1.004767,369.94,0.000000000,0.000000000,0.0000,0.009586,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
141,COUNT_UP,0.004650,1.004661,369.95,0.000000000,0.000000000,0.0000,0.009936,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
142,COUNT_UP,0.004758,1.004769,369.94,0.000000000,0.000000000,0.0000,0.009009,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
143,COUNT_UP,0.004963,1.004976,369.95,0.000000000,0.000000000,0.0000,0.009076,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
144,COUNT_UP,0.004468,1.004478,369.94,0.000000000,0.000000000,0.0000,0.009211,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
145,COUNT_UP,0.004981,1.004993,369.95,0.000000000,0.000000000,0.0000,0.010139,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
146,COUNT_UP,0.005875,1.005893,369.94,0.000000000,0.000000000,0.0000,0.020868,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
147,COUNT_UP,0.004585,1.004595,369.95,0.000000000,0.000000000,0.0000,0.008804,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
148,COUNT_UP,0.004510,1.004520,369.94,0.000000000,0.000000000,0.0000,0.008857,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
149,COUNT_UP,0.004323,1.004333,369.95,0.000000000,0.000000000,0.0000,0.008480,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
150,COUNT_UP,0.004402,1.004412,369.94,0.000000000,0.000000000,0.0000,0.009685,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
151,COUNT_UP,0.004418,1.004428,369.95,0.000000000,0.000000000,0.0000,0.009230,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
152,COUNT_UP,0.004781,1.004793,369.94,0.000000000,0.000000000,0.0000,0.009891,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
153,COUNT_UP,0.004544,1.004555,369.95,0.000000000,0.000000000,0.0000,0.008754,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
154,COUNT_UP,0.004833,1.004845,369.94,0.000000000,0.000000000,0.0000,0.009111,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
155,COUNT_UP,0.004100,1.004108,369.95,0.000000000,0.000000000,0.0000,0.008852,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
156,COUNT_UP,0.004303,1.004313,369.94,0.000000000,0.000000000,0.0000,0.007829,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
157,COUNT_UP,0.004107,1.004115,369.95,0.000000000,0.000000000,0.0000,0.008818,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
158,COUNT_UP,0.004247,1.004257,369.94,0.000000000,0.000000000,0.0000,0.008509,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
159,COUNT_UP,0.004120,1.004129,369.95,0.000000000,0.000000000,0.0000,0.008291,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
160,COUNT_UP,0.004813,1.004824,369.94,0.000000000,0.000000000,0.0000,0.016692,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
161,COUNT_UP,0.004032,1.004040,369.95,0.000000000,0.000000000,0.0000,0.007005,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
162,COUNT_UP,0.004177,1.004185,369.94,0.000000000,0.000000000,0.0000,0.008398,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
163,COUNT_UP,0.004129,1.004137,369.95,0.000000000,0.000000000,0.0000,0.008055,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
164,COUNT_UP,0.003735,1.003742,369.94,0.000000000,0.000000000,0.0000,0.007850,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
165,COUNT_UP,0.005463,1.005478,369.95,0.000000000,0.000000000,0.0000,0.025101,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
166,COUNT_UP,0.003937,1.003945,369.94,0.000000000,0.000000000,0.0000,0.008131,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
167,COUNT_UP,0.003941,1.003948,369.95,0.000000000,0.000000000,0.0000,0.008248,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
168,COUNT_UP,0.005107,1.005120,369.94,0.000000000,0.000000000,0.0000,0.023244,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000
