Step,Task,Loss,Perplexity,Memory_MB,Fried_Grad_Norm,Gate_Grad_Norm,Max_Gate_Mag,Active_Grad_Norm,Gate_Bias_Max,Gate_Bias_Min,Gate_Bias_Mean,Router_Weight_Norm,Probe_Loss,Probe_PPL,Probe_Gate_Bias_Max,Rescue_Openness_Mean,Rescue_Scale_Mean,Rescue_Scale_Max
71,COUNT_UP,0.030695,1.031171,293.69,0.000000000,0.000000000,0.0000,0.061787,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
72,COUNT_UP,0.032476,1.033009,293.67,0.000000000,0.000000000,0.0000,0.069236,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
73,COUNT_UP,0.022524,1.022780,293.69,0.000000000,0.000000000,0.0000,0.043032,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
74,COUNT_UP,0.020796,1.021013,293.67,0.000000000,0.000000000,0.0000,0.041135,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
75,COUNT_UP,0.051071,1.052398,293.69,0.000000000,0.000000000,0.0000,0.087211,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
76,COUNT_UP,0.021838,1.022078,293.67,0.000000000,0.000000000,0.0000,0.049595,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
77,COUNT_UP,0.016693,1.016833,293.69,0.000000000,0.000000000,0.0000,0.033442,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
78,COUNT_UP,0.016921,1.017065,293.67,0.000000000,0.000000000,0.0000,0.035291,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
79,COUNT_UP,0.016148,1.016279,293.69,0.000000000,0.000000000,0.0000,0.033389,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
80,COUNT_UP,0.014827,1.014937,293.67,0.000000000,0.000000000,0.0000,0.031028,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
81,COUNT_UP,0.015649,1.015772,293.69,0.000000000,0.000000000,0.0000,0.038093,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
82,COUNT_UP,0.039880,1.040686,293.67,0.000000000,0.000000000,0.0000,0.107548,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
83,COUNT_UP,0.014653,1.014761,293.69,0.000000000,0.000000000,0.0000,0.031468,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
84,COUNT_UP,0.012857,1.012940,293.67,0.000000000,0.000000000,0.0000,0.026565,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
85,COUNT_UP,0.022915,1.023179,293.69,0.000000000,0.000000000,0.0000,0.059821,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
86,COUNT_UP,0.037699,1.038419,293.67,0.000000000,0.000000000,0.0000,0.084109,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
87,COUNT_UP,0.012767,1.012849,293.69,0.000000000,0.000000000,0.0000,0.030620,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
88,COUNT_UP,0.011751,1.011820,293.67,0.000000000,0.000000000,0.0000,0.023962,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
89,COUNT_UP,0.010604,1.010660,293.69,0.000000000,0.000000000,0.0000,0.021070,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
90,COUNT_UP,0.026990,1.027358,293.67,0.000000000,0.000000000,0.0000,0.099860,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
91,COUNT_UP,0.009922,1.009971,293.69,0.000000000,0.000000000,0.0000,0.019390,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
92,COUNT_UP,0.009620,1.009667,293.67,0.000000000,0.000000000,0.0000,0.020069,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
93,COUNT_UP,0.024303,1.024601,293.69,0.000000000,0.000000000,0.0000,0.065121,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
94,COUNT_UP,0.009769,1.009817,293.67,0.000000000,0.000000000,0.0000,0.021909,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
95,COUNT_UP,0.008991,1.009032,293.69,0.000000000,0.000000000,0.0000,0.018294,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
96,COUNT_UP,0.017657,1.017814,293.67,0.000000000,0.000000000,0.0000,0.049164,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
97,COUNT_UP,0.032259,1.032785,293.69,0.000000000,0.000000000,0.0000,0.075552,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
98,COUNT_UP,0.008302,1.008337,293.67,0.000000000,0.000000000,0.0000,0.016561,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
99,COUNT_UP,0.008474,1.008510,293.69,0.000000000,0.000000000,0.0000,0.017532,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
100,COUNT_UP,0.007844,1.007875,293.67,0.000000000,0.000000000,0.0000,0.016321,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
101,COUNT_UP,0.018707,1.018884,293.69,0.000000000,0.000000000,0.0000,0.052465,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
102,COUNT_UP,0.013667,1.013761,293.67,0.000000000,0.000000000,0.0000,0.040238,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
103,COUNT_UP,0.017647,1.017803,293.69,0.000000000,0.000000000,0.0000,0.051109,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
104,COUNT_UP,0.007943,1.007975,293.67,0.000000000,0.000000000,0.0000,0.015815,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
105,COUNT_UP,0.015653,1.015776,293.69,0.000000000,0.000000000,0.0000,0.050876,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
106,COUNT_UP,0.007309,1.007336,293.67,0.000000000,0.000000000,0.0000,0.014479,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
107,COUNT_UP,0.007375,1.007403,293.69,0.000000000,0.000000000,0.0000,0.016778,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
108,COUNT_UP,0.006923,1.006947,293.67,0.000000000,0.000000000,0.0000,0.013282,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
109,COUNT_UP,0.006743,1.006765,293.69,0.000000000,0.000000000,0.0000,0.014331,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
110,COUNT_UP,0.007076,1.007101,293.67,0.000000000,0.000000000,0.0000,0.015676,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
111,COUNT_UP,0.008434,1.008470,293.69,0.000000000,0.000000000,0.0000,0.027460,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
112,COUNT_UP,0.006665,1.006687,293.67,0.000000000,0.000000000,0.0000,0.014325,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
113,COUNT_UP,0.006483,1.006504,293.69,0.000000000,0.000000000,0.0000,0.012965,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
114,COUNT_UP,0.006649,1.006671,293.67,0.000000000,0.000000000,0.0000,0.013083,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
115,COUNT_UP,0.012120,1.012193,293.69,0.000000000,0.000000000,0.0000,0.041893,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
116,COUNT_UP,0.010780,1.010838,293.67,0.000000000,0.000000000,0.0000,0.041121,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
117,COUNT_UP,0.020233,1.020439,293.69,0.000000000,0.000000000,0.0000,0.059701,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
118,COUNT_UP,0.006512,1.006533,293.67,0.000000000,0.000000000,0.0000,0.013816,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
119,COUNT_UP,0.010409,1.010463,293.69,0.000000000,0.000000000,0.0000,0.038870,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
120,COUNT_UP,0.007740,1.007770,293.67,0.000000000,0.000000000,0.0000,0.024166,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
121,COUNT_UP,0.005851,1.005868,293.69,0.000000000,0.000000000,0.0000,0.014348,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
122,COUNT_UP,0.005995,1.006013,293.67,0.000000000,0.000000000,0.0000,0.011868,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
123,COUNT_UP,0.006192,1.006211,293.69,0.000000000,0.000000000,0.0000,0.012835,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
124,COUNT_UP,0.006571,1.006593,293.67,0.000000000,0.000000000,0.0000,0.015722,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
125,COUNT_UP,0.006542,1.006563,293.69,0.000000000,0.000000000,0.0000,0.015134,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
126,COUNT_UP,0.005581,1.005596,293.67,0.000000000,0.000000000,0.0000,0.010400,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
127,COUNT_UP,0.005562,1.005577,293.69,0.000000000,0.000000000,0.0000,0.011521,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
128,COUNT_UP,0.005529,1.005545,293.67,0.000000000,0.000000000,0.0000,0.011452,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
129,COUNT_UP,0.005276,1.005290,293.69,0.000000000,0.000000000,0.0000,0.009558,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
130,COUNT_UP,0.006442,1.006463,293.67,0.000000000,0.000000000,0.0000,0.016353,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
131,COUNT_UP,0.005441,1.005456,293.69,0.000000000,0.000000000,0.0000,0.010504,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
132,COUNT_UP,0.005181,1.005194,293.67,0.000000000,0.000000000,0.0000,0.009728,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
133,COUNT_UP,0.005497,1.005513,293.69,0.000000000,0.000000000,0.0000,0.012508,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
134,COUNT_UP,0.005366,1.005381,293.67,0.000000000,0.000000000,0.0000,0.011303,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
135,COUNT_UP,0.005322,1.005336,293.69,0.000000000,0.000000000,0.0000,0.009572,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
136,COUNT_UP,0.005186,1.005199,293.67,0.000000000,0.000000000,0.0000,0.010767,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
137,COUNT_UP,0.006223,1.006242,293.69,0.000000000,0.000000000,0.0000,0.021967,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
138,COUNT_UP,0.005112,1.005125,293.67,0.000000000,0.000000000,0.0000,0.010277,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
139,COUNT_UP,0.004616,1.004627,293.69,0.000000000,0.000000000,0.0000,0.009404,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
140,COUNT_UP,0.004659,1.004670,293.67,0.000000000,0.000000000,0.0000,0.009170,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
141,COUNT_UP,0.004948,1.004960,293.69,0.000000000,0.000000000,0.0000,0.009816,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
142,COUNT_UP,0.004972,1.004985,293.67,0.000000000,0.000000000,0.0000,0.011264,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
143,COUNT_UP,0.004661,1.004672,293.69,0.000000000,0.000000000,0.0000,0.009339,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
144,COUNT_UP,0.007530,1.007558,293.67,0.000000000,0.000000000,0.0000,0.033087,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
