Step,Task,Loss,Perplexity,Memory_MB,Fried_Grad_Norm,Gate_Grad_Norm,Max_Gate_Mag,Active_Grad_Norm,Gate_Bias_Max,Gate_Bias_Min,Gate_Bias_Mean,Router_Weight_Norm,Probe_Loss,Probe_PPL,Probe_Gate_Bias_Max,Rescue_Openness_Mean,Rescue_Scale_Mean,Rescue_Scale_Max
137,COUNT_UP,0.005241,1.005254,294.08,0.000000000,0.000000000,0.0000,0.010106,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
138,COUNT_UP,0.005302,1.005316,294.06,0.000000000,0.000000000,0.0000,0.010107,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
139,COUNT_UP,0.005036,1.005049,294.08,0.000000000,0.000000000,0.0000,0.009131,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
140,COUNT_UP,0.005170,1.005184,294.06,0.000000000,0.000000000,0.0000,0.010893,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
141,COUNT_UP,0.005305,1.005320,294.08,0.000000000,0.000000000,0.0000,0.010653,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
142,COUNT_UP,0.004943,1.004955,294.06,0.000000000,0.000000000,0.0000,0.009217,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
143,COUNT_UP,0.005176,1.005190,294.08,0.000000000,0.000000000,0.0000,0.009889,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
144,COUNT_UP,0.005339,1.005353,294.06,0.000000000,0.000000000,0.0000,0.010243,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
145,COUNT_UP,0.005311,1.005326,294.08,0.000000000,0.000000000,0.0000,0.010891,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
146,COUNT_UP,0.004500,1.004510,294.06,0.000000000,0.000000000,0.0000,0.009072,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
147,COUNT_UP,0.004666,1.004677,294.08,0.000000000,0.000000000,0.0000,0.009023,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
148,COUNT_UP,0.005058,1.005071,294.06,0.000000000,0.000000000,0.0000,0.010181,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
149,COUNT_UP,0.004404,1.004414,294.08,0.000000000,0.000000000,0.0000,0.009459,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
150,COUNT_UP,0.004630,1.004640,294.06,0.000000000,0.000000000,0.0000,0.008988,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
151,COUNT_UP,0.007741,1.007771,294.08,0.000000000,0.000000000,0.0000,0.039451,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
152,COUNT_UP,0.004301,1.004310,294.06,0.000000000,0.000000000,0.0000,0.008224,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
153,COUNT_UP,0.004266,1.004275,294.08,0.000000000,0.000000000,0.0000,0.009203,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
154,COUNT_UP,0.004305,1.004314,294.06,0.000000000,0.000000000,0.0000,0.009246,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
155,COUNT_UP,0.004627,1.004638,294.08,0.000000000,0.000000000,0.0000,0.008796,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
156,COUNT_UP,0.004283,1.004292,294.06,0.000000000,0.000000000,0.0000,0.008077,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
157,COUNT_UP,0.004149,1.004157,294.08,0.000000000,0.000000000,0.0000,0.008341,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
158,COUNT_UP,0.004359,1.004369,294.06,0.000000000,0.000000000,0.0000,0.009383,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
159,COUNT_UP,0.004677,1.004688,294.08,0.000000000,0.000000000,0.0000,0.009435,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
160,COUNT_UP,0.004045,1.004053,294.06,0.000000000,0.000000000,0.0000,0.007981,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
161,COUNT_UP,0.003889,1.003897,294.08,0.000000000,0.000000000,0.0000,0.006794,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
162,COUNT_UP,0.004013,1.004021,294.06,0.000000000,0.000000000,0.0000,0.007557,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
163,COUNT_UP,0.004463,1.004472,294.08,0.000000000,0.000000000,0.0000,0.008716,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
164,COUNT_UP,0.004110,1.004118,294.06,0.000000000,0.000000000,0.0000,0.007629,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
165,COUNT_UP,0.004165,1.004174,294.08,0.000000000,0.000000000,0.0000,0.007446,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
166,COUNT_UP,0.004022,1.004030,294.06,0.000000000,0.000000000,0.0000,0.007746,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
167,COUNT_UP,0.004205,1.004214,294.08,0.000000000,0.000000000,0.0000,0.009471,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
168,COUNT_UP,0.003741,1.003748,294.06,0.000000000,0.000000000,0.0000,0.007161,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
169,COUNT_UP,0.003688,1.003695,294.08,0.000000000,0.000000000,0.0000,0.007178,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
170,COUNT_UP,0.003723,1.003730,294.06,0.000000000,0.000000000,0.0000,0.007502,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
171,COUNT_UP,0.003816,1.003824,294.08,0.000000000,0.000000000,0.0000,0.007074,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
172,COUNT_UP,0.005310,1.005324,294.06,0.000000000,0.000000000,0.0000,0.031656,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
173,COUNT_UP,0.003683,1.003690,294.08,0.000000000,0.000000000,0.0000,0.008203,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
174,COUNT_UP,0.003531,1.003537,294.06,0.000000000,0.000000000,0.0000,0.006883,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
175,COUNT_UP,0.003947,1.003954,294.08,0.000000000,0.000000000,0.0000,0.008283,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
176,COUNT_UP,0.003691,1.003697,294.06,0.000000000,0.000000000,0.0000,0.006936,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
177,COUNT_UP,0.004319,1.004329,294.08,0.000000000,0.000000000,0.0000,0.010304,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
178,COUNT_UP,0.003945,1.003953,294.06,0.000000000,0.000000000,0.0000,0.008290,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
179,COUNT_UP,0.003457,1.003463,294.08,0.000000000,0.000000000,0.0000,0.006578,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
180,COUNT_UP,0.003655,1.003662,294.06,0.000000000,0.000000000,0.0000,0.006906,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
181,COUNT_UP,0.003489,1.003495,294.08,0.000000000,0.000000000,0.0000,0.006737,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
182,COUNT_UP,0.003445,1.003451,294.06,0.000000000,0.000000000,0.0000,0.006626,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
183,COUNT_UP,0.004132,1.004141,294.08,0.000000000,0.000000000,0.0000,0.009470,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
184,COUNT_UP,0.003262,1.003268,294.06,0.000000000,0.000000000,0.0000,0.005944,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
185,COUNT_UP,0.003433,1.003439,294.08,0.000000000,0.000000000,0.0000,0.006504,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
186,COUNT_UP,0.003334,1.003340,294.06,0.000000000,0.000000000,0.0000,0.006321,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
187,COUNT_UP,0.003358,1.003363,294.08,0.000000000,0.000000000,0.0000,0.007431,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
188,COUNT_UP,0.003133,1.003138,294.06,0.000000000,0.000000000,0.0000,0.006222,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
189,COUNT_UP,0.003334,1.003339,294.08,0.000000000,0.000000000,0.0000,0.006240,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
190,COUNT_UP,0.003115,1.003120,294.06,0.000000000,0.000000000,0.0000,0.005914,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
191,COUNT_UP,0.003988,1.003996,294.08,0.000000000,0.000000000,0.0000,0.019240,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
192,COUNT_UP,0.003265,1.003271,294.06,0.000000000,0.000000000,0.0000,0.006012,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
193,COUNT_UP,0.003177,1.003182,294.08,0.000000000,0.000000000,0.0000,0.005707,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
194,COUNT_UP,0.003297,1.003302,294.06,0.000000000,0.000000000,0.0000,0.006133,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
195,COUNT_UP,0.003029,1.003033,294.08,0.000000000,0.000000000,0.0000,0.005649,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
196,COUNT_UP,0.003104,1.003109,294.06,0.000000000,0.000000000,0.0000,0.006484,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
197,COUNT_UP,0.003208,1.003214,294.08,0.000000000,0.000000000,0.0000,0.005967,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
198,COUNT_UP,0.003179,1.003184,294.06,0.000000000,0.000000000,0.0000,0.006585,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
199,COUNT_UP,0.002973,1.002977,294.08,0.000000000,0.000000000,0.0000,0.006227,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
200,COUNT_UP,0.003068,1.003073,294.06,0.000000000,0.000000000,0.0000,0.006452,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
201,COUNT_UP,0.002935,1.002939,294.08,0.000000000,0.000000000,0.0000,0.005438,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
202,COUNT_UP,0.003194,1.003199,294.06,0.000000000,0.000000000,0.0000,0.007701,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
203,COUNT_UP,0.002846,1.002850,294.08,0.000000000,0.000000000,0.0000,0.005114,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
204,COUNT_UP,0.003049,1.003054,294.06,0.000000000,0.000000000,0.0000,0.006643,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
205,COUNT_UP,0.002849,1.002853,294.08,0.000000000,0.000000000,0.0000,0.005264,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
206,COUNT_UP,0.003030,1.003035,294.06,0.000000000,0.000000000,0.0000,0.005985,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
207,COUNT_UP,0.002850,1.002854,294.08,0.000000000,0.000000000,0.0000,0.005762,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
208,COUNT_UP,0.002781,1.002785,294.06,0.000000000,0.000000000,0.0000,0.005877,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
209,COUNT_UP,0.002821,1.002825,294.08,0.000000000,0.000000000,0.0000,0.006287,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
210,COUNT_UP,0.002818,1.002822,294.06,0.000000000,0.000000000,0.0000,0.005807,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
211,COUNT_UP,0.002907,1.002912,294.08,0.000000000,0.000000000,0.0000,0.005991,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
212,COUNT_UP,0.002815,1.002819,294.06,0.000000000,0.000000000,0.0000,0.005490,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
213,COUNT_UP,0.002773,1.002777,294.08,0.000000000,0.000000000,0.0000,0.005122,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
214,COUNT_UP,0.003160,1.003165,294.06,0.000000000,0.000000000,0.0000,0.011737,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
215,COUNT_UP,0.002639,1.002642,294.08,0.000000000,0.000000000,0.0000,0.006076,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
216,COUNT_UP,0.002753,1.002757,294.06,0.000000000,0.000000000,0.0000,0.006186,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
217,COUNT_UP,0.002841,1.002845,294.08,0.000000000,0.000000000,0.0000,0.007002,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
218,COUNT_UP,0.002697,1.002701,294.06,0.000000000,0.000000000,0.0000,0.005325,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
219,COUNT_UP,0.003133,1.003138,294.08,0.000000000,0.000000000,0.0000,0.008160,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
220,COUNT_UP,0.002704,1.002707,294.06,0.000000000,0.000000000,0.0000,0.005272,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
221,COUNT_UP,0.002523,1.002526,294.08,0.000000000,0.000000000,0.0000,0.005698,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
222,COUNT_UP,0.002671,1.002674,294.06,0.000000000,0.000000000,0.0000,0.005331,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
223,COUNT_UP,0.002791,1.002795,294.08,0.000000000,0.000000000,0.0000,0.005876,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
224,COUNT_UP,0.002754,1.002758,294.06,0.000000000,0.000000000,0.0000,0.005823,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
225,COUNT_UP,0.002469,1.002472,294.08,0.000000000,0.000000000,0.0000,0.005378,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
226,COUNT_UP,0.002420,1.002423,294.06,0.000000000,0.000000000,0.0000,0.004990,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
227,COUNT_UP,0.002396,1.002399,294.08,0.000000000,0.000000000,0.0000,0.004833,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
228,COUNT_UP,0.002536,1.002539,294.06,0.000000000,0.000000000,0.0000,0.005859,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
229,COUNT_UP,0.002632,1.002635,294.08,0.000000000,0.000000000,0.0000,0.004999,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
230,COUNT_UP,0.002906,1.002910,294.06,0.000000000,0.000000000,0.0000,0.007011,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
231,COUNT_UP,0.002460,1.002463,294.08,0.000000000,0.000000000,0.0000,0.004848,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
232,COUNT_UP,0.002445,1.002448,294.06,0.000000000,0.000000000,0.0000,0.004913,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
233,COUNT_UP,0.002444,1.002447,294.08,0.000000000,0.000000000,0.0000,0.005002,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
234,COUNT_UP,0.002656,1.002659,294.06,0.000000000,0.000000000,0.0000,0.007391,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
235,COUNT_UP,0.002354,1.002357,294.08,0.000000000,0.000000000,0.0000,0.004747,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
236,COUNT_UP,0.002362,1.002365,294.06,0.000000000,0.000000000,0.0000,0.005234,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
237,COUNT_UP,0.002277,1.002279,294.08,0.000000000,0.000000000,0.0000,0.004978,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
238,COUNT_UP,0.002284,1.002286,294.06,0.000000000,0.000000000,0.0000,0.004772,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
239,COUNT_UP,0.002375,1.002378,294.08,0.000000000,0.000000000,0.0000,0.004955,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
240,COUNT_UP,0.002539,1.002543,294.06,0.000000000,0.000000000,0.0000,0.005034,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
241,COUNT_UP,0.002298,1.002301,294.08,0.000000000,0.000000000,0.0000,0.004857,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
242,COUNT_UP,0.002386,1.002389,294.06,0.000000000,0.000000000,0.0000,0.005318,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
243,COUNT_UP,0.002219,1.002221,294.08,0.000000000,0.000000000,0.0000,0.004344,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
244,COUNT_UP,0.002284,1.002287,294.06,0.000000000,0.000000000,0.0000,0.004331,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
245,COUNT_UP,0.002820,1.002824,294.08,0.000000000,0.000000000,0.0000,0.009385,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
246,COUNT_UP,0.002091,1.002094,294.06,0.000000000,0.000000000,0.0000,0.004170,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
247,COUNT_UP,0.002250,1.002253,294.08,0.000000000,0.000000000,0.0000,0.004795,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
248,COUNT_UP,0.002098,1.002100,294.06,0.000000000,0.000000000,0.0000,0.003941,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
249,COUNT_UP,0.002521,1.002524,294.08,0.000000000,0.000000000,0.0000,0.006969,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
250,COUNT_UP,0.002450,1.002453,294.06,0.000000000,0.000000000,0.0000,0.006696,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
251,COUNT_UP,0.002230,1.002232,294.08,0.000000000,0.000000000,0.0000,0.004535,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
252,COUNT_UP,0.002069,1.002071,294.06,0.000000000,0.000000000,0.0000,0.004235,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
253,COUNT_UP,0.002191,1.002194,294.08,0.000000000,0.000000000,0.0000,0.004787,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
254,COUNT_UP,0.002006,1.002008,294.06,0.000000000,0.000000000,0.0000,0.004092,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
255,COUNT_UP,0.002069,1.002071,294.08,0.000000000,0.000000000,0.0000,0.004044,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
256,COUNT_UP,0.002294,1.002296,294.06,0.000000000,0.000000000,0.0000,0.005891,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
257,COUNT_UP,0.002209,1.002211,294.08,0.000000000,0.000000000,0.0000,0.004373,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
258,COUNT_UP,0.002404,1.002406,294.06,0.000000000,0.000000000,0.0000,0.005083,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
259,COUNT_UP,0.002171,1.002173,294.08,0.000000000,0.000000000,0.0000,0.004368,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
260,COUNT_UP,0.002031,1.002033,294.06,0.000000000,0.000000000,0.0000,0.004028,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
261,COUNT_UP,0.002258,1.002261,294.08,0.000000000,0.000000000,0.0000,0.005600,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
262,COUNT_UP,0.001949,1.001951,294.06,0.000000000,0.000000000,0.0000,0.004039,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
263,COUNT_UP,0.001963,1.001965,294.08,0.000000000,0.000000000,0.0000,0.003740,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
264,COUNT_UP,0.002092,1.002094,294.06,0.000000000,0.000000000,0.0000,0.004146,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
265,COUNT_UP,0.002423,1.002425,294.08,0.000000000,0.000000000,0.0000,0.007960,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
266,COUNT_UP,0.002055,1.002057,294.06,0.000000000,0.000000000,0.0000,0.003870,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
267,COUNT_UP,0.001864,1.001866,294.08,0.000000000,0.000000000,0.0000,0.004170,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
268,COUNT_UP,0.002065,1.002067,294.06,0.000000000,0.000000000,0.0000,0.004392,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
269,COUNT_UP,0.002153,1.002156,294.08,0.000000000,0.000000000,0.0000,0.004496,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
270,COUNT_UP,0.001849,1.001851,294.06,0.000000000,0.000000000,0.0000,0.003900,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
271,COUNT_UP,0.002102,1.002104,294.08,0.000000000,0.000000000,0.0000,0.004586,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
272,COUNT_UP,0.001922,1.001924,294.06,0.000000000,0.000000000,0.0000,0.004311,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
273,COUNT_UP,0.002144,1.002146,294.08,0.000000000,0.000000000,0.0000,0.006784,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
274,COUNT_UP,0.001802,1.001804,294.06,0.000000000,0.000000000,0.0000,0.003688,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
275,COUNT_UP,0.001925,1.001927,294.08,0.000000000,0.000000000,0.0000,0.003891,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
276,COUNT_UP,0.001969,1.001971,294.06,0.000000000,0.000000000,0.0000,0.004422,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
277,COUNT_UP,0.002026,1.002028,294.08,0.000000000,0.000000000,0.0000,0.006095,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
278,COUNT_UP,0.001792,1.001794,294.06,0.000000000,0.000000000,0.0000,0.004296,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
279,COUNT_UP,0.001892,1.001894,294.08,0.000000000,0.000000000,0.0000,0.004402,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
280,COUNT_UP,0.001881,1.001883,294.06,0.000000000,0.000000000,0.0000,0.003993,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
281,COUNT_UP,0.001849,1.001851,294.08,0.000000000,0.000000000,0.0000,0.003711,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
282,COUNT_UP,0.001752,1.001754,294.06,0.000000000,0.000000000,0.0000,0.003465,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,0.000000,0.00,0.00
